id,ep,pic,num,belong,name,gender,birth,address,job,level,career,wealth,military,tax_total,tax_5y,tax_defalt,crim_cnt,candi_cnt,detail_url,gong_url
667,고양시병,http://info.nec.go.kr/photo_20200415/Gsg4121/Hb100136948/gicho/thumbnail.100136948.JPG,7,우리공화당,"김근복
(金根福)",남,"1960.02.20
(60세)",경기도 고양시 일산동구 일산로,정당인,서울대학교 대학원 졸업(농학석사),"(현)우리공화당 자문위원
(현)우리공화당 경기도당 부위원장",788397,군복무를 마친사람,8687,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136948,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136948#none
668,고양시병,http://info.nec.go.kr/photo_20200415/Gsg4121/Hb100136105/gicho/thumbnail.100136105.JPG,8,국가혁명배당금당,"정재우
(鄭在佑)",남,"1961.02.01
(59세)",경기도 고양시 일산동구 문봉길,건설업,미기재,(현)원릉중기 대표,150000,군복무를 마치지 아니한 사람,2672,618,0,3건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136105,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136105#none
669,고양시정,http://info.nec.go.kr/photo_20200415/Gsg4122/Hb100137309/gicho/thumbnail.100137309.JPG,1,더불어민주당,"이용우
(李龍雨)",남,"1964.02.01
(56세)",경기도 고양시 일산서구 킨텍스로,정당인,서울대학교 대학원 졸업(경제학박사),"(전)한국카카오은행 공동대표
(현)더불어민주당 규제혁신특별위원회 위원장",3881986,군복무를 마친사람,513958,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137309,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137309#none
670,고양시정,http://info.nec.go.kr/photo_20200415/Gsg4122/Hb100136942/gicho/thumbnail.100136942.JPG,2,미래통합당,"김현아
(金炫我)",여,"1969.08.19
(50세)",경기도 고양시 일산서구 일현로,국회의원,경원대학교 대학원 도시계획학과 졸업(공학박사),"(현)제20대 국회의원
(현)미래통합당 원내대변인",2392037,해당없음(비대상),48784,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136942,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136942#none
671,고양시정,http://info.nec.go.kr/photo_20200415/Gsg4122/Hb100137321/gicho/thumbnail.100137321.JPG,7,국가혁명배당금당,"고복자
(高福子)",여,"1960.01.15
(60세)",경기도 고양시 일산동구 성현로528번길,마을버스 운전기사,미기재,(현)남정여객 마을버스 운전기사,107000,해당없음(비대상),3045,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137321,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137321#none
672,고양시정,http://info.nec.go.kr/photo_20200415/Gsg4122/Hb100137691/gicho/thumbnail.100137691.JPG,8,기본소득당,"신지혜
(申智惠)",여,"1987.10.22
(32세)",경기도 고양시 덕양구 원흥1로,정당인,이화여자대학교 사회학과 졸업(복수전공 : 여성학),"(현)기본소득당 경기도당 상임위원장
(현)기본소득한국네트워크 이사",32278,해당없음(비대상),10718,0,0,없음,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137691,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137691#none
673,의왕시과천시,http://info.nec.go.kr/photo_20200415/Gsg4124/Hb100137284/gicho/thumbnail.100137284.JPG,1,더불어민주당,"이소영
(李素永)",여,"1985.02.10
(35세)",경기도 의왕시 백운중앙로,변호사,서울대학교 대학원 수료(법학과 석사과정),"(전)대통령직속 국가기후환경회의 저감위원회 전문위원
(전)김앤장 법률사무소 변호사",631827,해당없음(비대상),158080,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137284,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137284#none
674,의왕시과천시,http://info.nec.go.kr/photo_20200415/Gsg4124/Hb100135239/gicho/thumbnail.100135239.JPG,2,미래통합당,"신계용
(申桂容)",여,"1963.08.18
(56세)",경기도 과천시 부림4길,정당인,서울대학교 행정대학원 졸업(행정학 석사),"(전)청와대 행정관
(전)과천시장",768787,해당없음(비대상),31474,0,0,없음,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135239,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135239#none
675,의왕시과천시,http://info.nec.go.kr/photo_20200415/Gsg4124/Hb100134664/gicho/thumbnail.100134664.JPG,3,민생당,"김성제
(金成濟)",남,"1960.03.10
(60세)",경기도 의왕시 백운중앙로,정당인,서울대학교 대학원 졸업(행정학 박사),"(전)국토해양부 서기관
(전)민선 5기 및 6기 의왕시장",957389,군복무를 마친사람,29214,0,0,없음,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134664,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134664#none
676,의왕시과천시,http://info.nec.go.kr/photo_20200415/Gsg4124/Hb100135363/gicho/thumbnail.100135363.JPG,6,정의당,"황순식
(黃淳植)",남,"1977.12.15
(42세)",경기도 과천시 별양로,정당인,서울대학교 자연과학부(해양학 전공) 졸업,"(전)과천시의회 의장
(현)정의당 서민주거안정특별위원회 위원장",32178,군복무를 마친사람,1429,0,0,없음,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135363,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135363#none
677,구리시,http://info.nec.go.kr/photo_20200415/Gsg4125/Hb100136733/gicho/thumbnail.100136733.JPG,1,더불어민주당,"윤호중
(尹昊重)",남,"1963.03.27
(57세)",경기도 구리시 건원대로,국회의원,서울대학교 철학과 졸업,"(현)제20대 구리시 국회의원
(현)더불어민주당 사무총장",1687940,군복무를 마치지 아니한 사람,51549,0,0,1건,5회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136733,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136733#none
678,구리시,http://info.nec.go.kr/photo_20200415/Gsg4125/Hb100135683/gicho/thumbnail.100135683.JPG,2,미래통합당,"나태근
(羅泰釿)",남,"1975.07.31
(44세)",경기도 구리시 갈매중앙로,법무법인 태신 변호사,서울대학교 지구환경시스템공학부 졸업,"(전)국가정보원 사이버안보 정책기획담당관
(전)국회의원 비서관",97755,군복무를 마친사람,1741,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135683,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135683#none
679,구리시,http://info.nec.go.kr/photo_20200415/Gsg4125/Hb100136671/gicho/thumbnail.100136671.JPG,7,우리공화당,"강태성
(姜泰成)",남,"1965.12.10
(54세)",경기도 구리시 갈매중앙로,정당인,상지대학교 축산학과 졸업,(현) 우리공화당 중소기업대책공동위원장,263680,군복무를 마친사람,4240,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136671,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136671#none
680,구리시,http://info.nec.go.kr/photo_20200415/Gsg4125/Hb100135617/gicho/thumbnail.100135617.JPG,8,국가혁명배당금당,"정지인
(鄭智仁)",남,"1977.08.22
(42세)",경기도 구리시 원수택로12번길,보험설계사,신흥대학(현 신한대학교) 행정과 졸업,"(현)프라임에셋(주)팀장
(전)메리츠화재FC",105101,군복무를 마친사람,627,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135617,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135617#none
681,남양주시갑,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137049/gicho/thumbnail.100137049.JPG,1,더불어민주당,"조응천
(趙應天)",남,"1962.09.17
(57세)",경기도 남양주시 호평로,국회의원,서울대학교 법과대학 공법학과 졸업,"(현)남양주시갑 국회의원
(전)청와대 공직기강비서관",3864151,군복무를 마친사람,213068,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137049,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137049#none
682,남양주시갑,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100134672/gicho/thumbnail.100134672.JPG,2,미래통합당,"심장수
(沈璋壽)",남,"1951.06.25
(68세)",경기도 남양주시 호평로,변호사,서울대학교 대학원 졸업(법학석사),"(전)자유한국당 남양주(갑) 당협위원장
(현)법무법인북부합동 대표변호사",4814096,군복무를 마친사람,137941,0,0,없음,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134672,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134672#none
683,남양주시갑,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137279/gicho/thumbnail.100137279.JPG,3,민생당,"이인희
(李仁熙)",남,"1971.08.16
(48세)",경기도 남양주시 천마산로,정당인,명지대학교 대학원 졸업(행정학 박사),"(현)민생당 중앙당 최고위원
(전)바른미래당 남양주시장 후보",2088717,군복무를 마친사람,15228,0,0,없음,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137279,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137279#none
684,남양주시갑,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137145/gicho/thumbnail.100137145.JPG,7,우리공화당,"송영진
(宋泳振)",남,"1960.07.23
(59세)",경기도 남양주시 호평로68번길,정당인,방송통신대학 관광학과 재학중,"(전) 대한애국당 남양주시장 후보
(현) 우리공화당 대외협력실장",20000,군복무를 마친사람,666,0,0,5건,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137145,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137145#none
685,남양주시갑,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100136541/gicho/thumbnail.100136541.JPG,8,국가혁명배당금당,"한명선
(韓明善)",남,"1947.10.05
(72세)",경기도 남양주시 화도읍 비룡로116번길,정당인,부산고등학교졸업,"(전) 목사
(현) 총재 특별보좌관",50500,군복무를 마친사람,22122,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136541,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136541#none
686,남양주시을,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137031/gicho/thumbnail.100137031.JPG,1,더불어민주당,"김한정
(金漢正)",남,"1963.09.06
(56세)",경기도 남양주시 별내3로,국회의원,서울대학교 국제경제학과 졸업,"(현)제20대 국회의원
(전)청와대 제1부속실장(김대중 대통령)",1130910,군복무를 마치지 아니한 사람,24852,0,0,1건,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137031,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137031#none
687,남양주시을,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137519/gicho/thumbnail.100137519.JPG,2,미래통합당,"김용식
(金勇植)",남,"1987.08.26
(32세)",경기도 남양주시 진접읍 해밀예당1로,정당인,성균관대학교 대학원 법학과 2학기 휴학(석사과정),"(전) 자유한국당 노원병 당협위원장
(전)자유한국당 2020경제대전환위원회 위원",82674,군복무를 마친사람,1025,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137519,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137519#none
688,남양주시을,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100136095/gicho/thumbnail.100136095.JPG,7,국가혁명배당금당,"하도겸
(河道兼)",남,"1973.07.27
(46세)",경기도 남양주시 사릉로26번길,한의사,경원대학교(현 가천대학교) 대학원 졸업(한의학 박사),"(전)대한한의사협회 중앙대의원
(현)겸 한의원 원장",394735,군복무를 마친사람,74373,0,0,3건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136095,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136095#none
689,남양주시을,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100135480/gicho/thumbnail.100135480.JPG,8,무소속,"이석우
(李錫雨)",남,"1948.03.03
(72세)",경기도 남양주시 진접읍 금강로,경복대학교 석좌교수,연세대학교 행정대학원 졸업(행정학 석사),"(전)민선 4,5,6대 남양주시장
(전)경기도청 행정2부지사",2293694,군복무를 마친사람,87333,242,0,없음,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135480,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135480#none
690,남양주시병,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137071/gicho/thumbnail.100137071.JPG,1,더불어민주당,"김용민
(金容民)",남,"1976.06.05
(43세)",경기도 남양주시 도농로,변호사,한국과학기술원(KAIST) 대학원 졸업 (공학석사),"(전)법무부 2기 법무검찰개혁위원회 위원
(전)한양대학교 법학전문대학원 겸임교수",679092,군복무를 마친사람,116248,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137071,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137071#none
691,남양주시병,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100137282/gicho/thumbnail.100137282.JPG,2,미래통합당,"주광덕
(朱光德)",남,"1960.07.26
(59세)",경기도 남양주시 도농로,국회의원,고려대학교 법학과 졸업,"(현)제18대, 제20대 국회의원
(현)미래통합당 전략본부장",1965996,군복무를 마친사람,55463,0,0,없음,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137282,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137282#none
692,남양주시병,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100136752/gicho/thumbnail.100136752.JPG,6,정의당,"장형진
(張炯辰)",남,"1990.08.20
(29세)",경기도 남양주시 도농로,대학원생,가천대학교 대학원 도시계획학과 재학중(석사과정),(현)가천대 도시혁신연구실 연구원,2413168,군복무를 마치지 아니한 사람,139007,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136752,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136752#none
693,남양주시병,http://info.nec.go.kr/photo_20200415/Gsg4126/Hb100136568/gicho/thumbnail.100136568.JPG,7,국가혁명배당금당,"전채희
(全採禧)",여,"1958.01.10
(62세)",경기도 남양주시 호평로,J헤어디자인하우스 대표,서경대학교 미용예술대학원 졸업(미용예술학 석사),"(현)미용장(국가기능장)
(현)국가혁명배당금당 당대표 특별보좌관",179973,해당없음(비대상),37406,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136568,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136568#none
694,오산시,http://info.nec.go.kr/photo_20200415/Gsg4127/Hb100137506/gicho/thumbnail.100137506.JPG,1,더불어민주당,"안민석
(安敏錫)",남,"1966.08.13
(53세)",경기도 오산시 수목원로,제20대 국회의원,"미국 노던콜로라도 대학교대학원 졸업(교육학박사, 1990.9.~1993.5)","(전)제19대 대선 문재인후보 선대위 직능본부장
(현)제20대 국회의원(국회 문화체육관광위원장)",1304609,군복무를 마친사람,66500,0,0,1건,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137506,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137506#none
