풍천면,풍천면
일직면,일직면
남후면,남후면
남선면,남선면
임하면,임하면
길안면,길안면
임동면,임동면
예안면,예안면
도산면,도산면
녹전면,녹전면
중구동,중구동
명륜동,명륜동
용상동,용상동
서구동,서구동
태화동,태화동
평화동,평화동
안기동,안기동
옥동,옥동
송하동,송하동
강남동,강남동
예천읍,예천읍
용문면,용문면
효자면,효자면
은풍면,은풍면
감천면,감천면
보문면,보문면
호명면,호명면
유천면,유천면
용궁면,용궁면
개포면,개포면
지보면,지보면
풍양면,풍양면
송정동,송정동
원평1동,원평1동
원평2동,원평2동
지산동,지산동
도량동,도량동
선주원남동,선주원남동
형곡1동,형곡1동
형곡2동,형곡2동
신평1동,신평1동
신평2동,신평2동
비산동,비산동
공단1동,공단1동
공단2동,공단2동
광평동,광평동
상모사곡동,상모사곡동
임오동,임오동
선산읍,선산읍
고아읍,고아읍
무을면,무을면
옥성면,옥성면
도개면,도개면
해평면,해평면
산동면,산동면
장천면,장천면
인동동,인동동
진미동,진미동
양포동,양포동
풍기읍,풍기읍
이산면,이산면
평은면,평은면
문수면,문수면
장수면,장수면
안정면,안정면
봉현면,봉현면
순흥면,순흥면
단산면,단산면
부석면,부석면
상망동,상망동
하망동,하망동
영주1동,영주1동
영주2동,영주2동
휴천1동,휴천1동
휴천2동,휴천2동
휴천3동,휴천3동
가흥1동,가흥1동
가흥2동,가흥2동
봉화읍,봉화읍
물야면,물야면
봉성면,봉성면
법전면,법전면
춘양면,춘양면
소천면,소천면
석포면,석포면
재산면,재산면
명호면,명호면
상운면,상운면
영양읍,영양읍
입암면,입암면
청기면,청기면
일월면,일월면
수비면,수비면
석보면,석보면
울진읍,울진읍
평해읍,평해읍
북면,북면
금강송면,금강송면
근남면,근남면
매화면,매화면
기성면,기성면
온정면,온정면
죽변면,죽변면
후포면,후포면
금호읍,금호읍
청통면,청통면
신녕면,신녕면
화산면,화산면
화북면,화북면
화남면,화남면
자양면,자양면
임고면,임고면
고경면,고경면
북안면,북안면
대창면,대창면
동부동,동부동
중앙동,중앙동
서부동,서부동
완산동,완산동
남부동,남부동
청도읍,청도읍
화양읍,화양읍
각남면,각남면
풍각면,풍각면
각북면,각북면
이서면,이서면
운문면,운문면
금천면,금천면
매전면,매전면
함창읍,함창읍
사벌국면,사벌국면
중동면,중동면
낙동면,낙동면
청리면,청리면
공성면,공성면
외남면,외남면
내서면,내서면
모동면,모동면
모서면,모서면
화동면,화동면
화서면,화서면
화북면,화북면
외서면,외서면
은척면,은척면
공검면,공검면
이안면,이안면
화남면,화남면
남원동,남원동
북문동,북문동
계림동,계림동
동문동,동문동
동성동,동성동
신흥동,신흥동
문경읍,문경읍
가은읍,가은읍
영순면,영순면
산양면,산양면
호계면,호계면
산북면,산북면
동로면,동로면
마성면,마성면
농암면,농암면
점촌1동,점촌1동
점촌2동,점촌2동
점촌3동,점촌3동
점촌4동,점촌4동
점촌5동,점촌5동
하양읍,하양읍
진량읍,진량읍
압량읍,압량읍
와촌면,와촌면
자인면,자인면
용성면,용성면
남산면,남산면
남천면,남천면
중앙동,중앙동
동부동,동부동
서부1동,서부1동
서부2동,서부2동
남부동,남부동
북부동,북부동
중방동,중방동
의성읍,의성읍
단촌면,단촌면
점곡면,점곡면
옥산면,옥산면
사곡면,사곡면
춘산면,춘산면
가음면,가음면
금성면,금성면
봉양면,봉양면
비안면,비안면
구천면,구천면
단밀면,단밀면
단북면,단북면
안계면,안계면
다인면,다인면
신평면,신평면
안평면,안평면
안사면,안사면
군위읍,군위읍
소보면,소보면
효령면,효령면
부계면,부계면
우보면,우보면
의흥면,의흥면
산성면,산성면
고로면,고로면
영덕읍,영덕읍
강구면,강구면
남정면,남정면
달산면,달산면
지품면,지품면
축산면,축산면
영해면,영해면
병곡면,병곡면
창수면,창수면
청송읍,청송읍
주왕산면,주왕산면
부남면,부남면
현동면,현동면
현서면,현서면
안덕면,안덕면
파천면,파천면
진보면,진보면
왜관읍,왜관읍
북삼읍,북삼읍
석적읍,석적읍
지천면,지천면
동명면,동명면
가산면,가산면
약목면,약목면
기산면,기산면
성주읍,성주읍
선남면,선남면
용암면,용암면
수륜면,수륜면
가천면,가천면
금수면,금수면
대가면,대가면
벽진면,벽진면
초전면,초전면
월항면,월항면
대가야읍,대가야읍
덕곡면,덕곡면
운수면,운수면
성산면,성산면
다산면,다산면
개진면,개진면
우곡면,우곡면
쌍림면,쌍림면
동읍,동읍
북면,북면
대산면,대산면
의창동,의창동
팔룡동,팔룡동
명곡동,명곡동
봉림동,봉림동
용지동,용지동
반송동,반송동
중앙동,중앙동
상남동,상남동
사파동,사파동
가음정동,가음정동
성주동,성주동
웅남동,웅남동
구산면,구산면
진동면,진동면
진북면,진북면
진전면,진전면
현동,현동
가포동,가포동
월영동,월영동
문화동,문화동
반월중앙동,반월중앙동
완월동,완월동
자산동,자산동
오동동,오동동
교방동,교방동
합포동,합포동
산호동,산호동
내서읍,내서읍
회원1동,회원1동
회원2동,회원2동
석전동,석전동
회성동,회성동
양덕1동,양덕1동
양덕2동,양덕2동
합성1동,합성1동
합성2동,합성2동
구암1동,구암1동
구암2동,구암2동
봉암동,봉암동
충무동,충무동
여좌동,여좌동
태백동,태백동
경화동,경화동
병암동,병암동
석동,석동
이동,이동
자은동,자은동
덕산동,덕산동
풍호동,풍호동
웅천동,웅천동
웅동1동,웅동1동
웅동2동,웅동2동
문산읍,문산읍
내동면,내동면
정촌면,정촌면
금곡면,금곡면
명석면,명석면
대평면,대평면
수곡면,수곡면
천전동,천전동
성북동,성북동
평거동,평거동
신안동,신안동
이현동,이현동
판문동,판문동
가호동,가호동
충무공동,충무공동
진성면,진성면
일반성면,일반성면
이반성면,이반성면
사봉면,사봉면
지수면,지수면
대곡면,대곡면
금산면,금산면
집현면,집현면
미천면,미천면
중앙동,중앙동
상봉동,상봉동
상대동,상대동
하대동,하대동
상평동,상평동
초장동,초장동
산양읍,산양읍
용남면,용남면
도산면,도산면
광도면,광도면
욕지면,욕지면
한산면,한산면
사량면,사량면
도천동,도천동
명정동,명정동
중앙동,중앙동
정량동,정량동
북신동,북신동
무전동,무전동
미수동,미수동
봉평동,봉평동
고성읍,고성읍
삼산면,삼산면
하일면,하일면
하이면,하이면
상리면,상리면
대가면,대가면
영현면,영현면
영오면,영오면
개천면,개천면
구만면,구만면
회화면,회화면
마암면,마암면
동해면,동해면
거류면,거류면
사천읍,사천읍
정동면,정동면
사남면,사남면
용현면,용현면
축동면,축동면
곤양면,곤양면
곤명면,곤명면
서포면,서포면
동서동,동서동
선구동,선구동
동서금동,동서금동
벌용동,벌용동
향촌동,향촌동
남양동,남양동
남해읍,남해읍
이동면,이동면
상주면,상주면
삼동면,삼동면
미조면,미조면
남면,남면
서면,서면
고현면,고현면
설천면,설천면
창선면,창선면
하동읍,하동읍
화개면,화개면
악양면,악양면
적량면,적량면
횡천면,횡천면
고전면,고전면
금남면,금남면
금성면,금성면
진교면,진교면
양보면,양보면
북천면,북천면
청암면,청암면
옥종면,옥종면
진영읍,진영읍
한림면,한림면
생림면,생림면
상동면,상동면
대동면,대동면
동상동,동상동
부원동,부원동
북부동,북부동
활천동,활천동
삼안동,삼안동
불암동,불암동
주촌면,주촌면
진례면,진례면
회현동,회현동
내외동,내외동
칠산서부동,칠산서부동
장유1동,장유1동
장유2동,장유2동
장유3동,장유3동
삼랑진읍,삼랑진읍
하남읍,하남읍
부북면,부북면
상동면,상동면
산외면,산외면
산내면,산내면
단장면,단장면
상남면,상남면
초동면,초동면
무안면,무안면
청도면,청도면
내일동,내일동
내이동,내이동
교동,교동
삼문동,삼문동
가곡동,가곡동
창녕읍,창녕읍
남지읍,남지읍
고암면,고암면
성산면,성산면
대합면,대합면
이방면,이방면
유어면,유어면
대지면,대지면
계성면,계성면
영산면,영산면
장마면,장마면
도천면,도천면
길곡면,길곡면
부곡면,부곡면
의령읍,의령읍
가례면,가례면
칠곡면,칠곡면
대의면,대의면
화정면,화정면
용덕면,용덕면
정곡면,정곡면
지정면,지정면
낙서면,낙서면
부림면,부림면
봉수면,봉수면
궁류면,궁류면
유곡면,유곡면
가야읍,가야읍
칠원읍,칠원읍
함안면,함안면
군북면,군북면
법수면,법수면
대산면,대산면
칠서면,칠서면
칠북면,칠북면
산인면,산인면
여항면,여항면
일운면,일운면
동부면,동부면
남부면,남부면
거제면,거제면
둔덕면,둔덕면
사등면,사등면
연초면,연초면
하청면,하청면
장목면,장목면
장승포동,장승포동
능포동,능포동
아주동,아주동
옥포1동,옥포1동
옥포2동,옥포2동
장평동,장평동
고현동,고현동
상문동,상문동
수양동,수양동
물금읍,물금읍
원동면,원동면
상북면,상북면
하북면,하북면
중앙동,중앙동
삼성동,삼성동
강서동,강서동
동면,동면
양주동,양주동
서창동,서창동
소주동,소주동
평산동,평산동
덕계동,덕계동
거창읍,거창읍
주상면,주상면
웅양면,웅양면
고제면,고제면
북상면,북상면
위천면,위천면
마리면,마리면
남상면,남상면
남하면,남하면
신원면,신원면
가조면,가조면
가북면,가북면
산청읍,산청읍
차황면,차황면
오부면,오부면
생초면,생초면
금서면,금서면
삼장면,삼장면
시천면,시천면
단성면,단성면
신안면,신안면
생비량면,생비량면
신등면,신등면
함양읍,함양읍
마천면,마천면
휴천면,휴천면
유림면,유림면
수동면,수동면
지곡면,지곡면
안의면,안의면
서하면,서하면
서상면,서상면
백전면,백전면
병곡면,병곡면
합천읍,합천읍
봉산면,봉산면
묘산면,묘산면
가야면,가야면
야로면,야로면
율곡면,율곡면
초계면,초계면
쌍책면,쌍책면
덕곡면,덕곡면
청덕면,청덕면
적중면,적중면
대양면,대양면
쌍백면,쌍백면
삼가면,삼가면
가회면,가회면
대병면,대병면
용주면,용주면
한림읍,한림읍
애월읍,애월읍
한경면,한경면
추자면,추자면
삼도1동,삼도1동
삼도2동,삼도2동
용담1동,용담1동
용담2동,용담2동
오라동,오라동
연동,연동
노형동,노형동
외도동,외도동
이호동,이호동
도두동,도두동
구좌읍,구좌읍
조천읍,조천읍
우도면,우도면
일도1동,일도1동
일도2동,일도2동
이도1동,이도1동
이도2동,이도2동
건입동,건입동
화북동,화북동
삼양동,삼양동
봉개동,봉개동
아라동,아라동
대정읍,대정읍
남원읍,남원읍
성산읍,성산읍
안덕면,안덕면
표선면,표선면
송산동,송산동
정방동,정방동
중앙동,중앙동
천지동,천지동
효돈동,효돈동
영천동,영천동
동홍동,동홍동
서홍동,서홍동
대륜동,대륜동
대천동,대천동
중문동,중문동
예래동,예래동
